date,ts,tm,tl,tm.ts,tl.tm,tl.ts,tm..ts.tl..2,ws
7/29/11,0.1225,1.554,4.08,1.4315,2.526,3.9575,-0.54725,U
8/5/11,0.0825,1.318,3.71,1.2355,2.392,3.6275,-0.57825,U
8/12/11,0.0575,1.084,3.445,1.0265,2.361,3.3875,-0.66725,U
8/19/11,0.05,1.026,3.35,0.976,2.324,3.3,-0.674,U
8/26/11,0.0375,1.058,3.325,1.0205,2.267,3.2875,-0.62325,U
9/2/11,0.045,1.03,3.315,0.985,2.285,3.27,-0.65,U
9/9/11,0.0525,0.958,3.1,0.9055,2.142,3.0475,-0.61825,U
9/16/11,0.0375,0.988,3.12,0.9505,2.132,3.0825,-0.59075,U
9/23/11,0.035,0.92,2.85,0.885,1.93,2.815,-0.5225,U
9/30/11,0.0425,1.014,2.88,0.9715,1.866,2.8375,-0.44725,U
10/7/11,0.0425,1.01,2.755,0.9675,1.745,2.7125,-0.38875,U
10/14/11,0.0525,1.176,3.045,1.1235,1.869,2.9925,-0.37275,U
10/21/11,0.0575,1.132,3.05,1.0745,1.918,2.9925,-0.42175,U
10/28/11,0.0525,1.174,3.155,1.1215,1.981,3.1025,-0.42975,U
11/4/11,0.045,1.014,2.935,0.969,1.921,2.89,-0.476,U
11/11/11,0.04,1.006,2.935,0.966,1.929,2.895,-0.4815,U
11/18/11,0.0425,1.008,2.885,0.9655,1.877,2.8425,-0.45575,U
11/25/11,0.055,0.992,2.75,0.937,1.758,2.695,-0.4105,U
12/2/11,0.0575,1.028,2.87,0.9705,1.842,2.8125,-0.43575,U
12/9/11,0.0425,1.006,2.895,0.9635,1.889,2.8525,-0.46275,U
12/16/11,0.0425,0.958,2.79,0.9155,1.832,2.7475,-0.45825,U
12/23/11,0.0425,0.986,2.79,0.9435,1.804,2.7475,-0.43025,U
12/30/11,0.0525,0.988,2.78,0.9355,1.792,2.7275,-0.42825,U
1/6/12,0.0525,0.99,2.865,0.9375,1.875,2.8125,-0.46875,U
1/13/12,0.0475,0.95,2.82,0.9025,1.87,2.7725,-0.48375,U
1/20/12,0.0625,0.96,2.84,0.8975,1.88,2.7775,-0.49125,U
1/27/12,0.0675,0.968,2.945,0.9005,1.977,2.8775,-0.53825,U
2/3/12,0.085,0.886,2.84,0.801,1.954,2.755,-0.5765,U
2/10/12,0.1,0.958,2.95,0.858,1.992,2.85,-0.567,U
2/17/12,0.12,0.976,2.94,0.856,1.964,2.82,-0.554,U
2/24/12,0.115,1.012,2.97,0.897,1.958,2.855,-0.5305,U
3/2/12,0.12,0.986,2.915,0.866,1.929,2.795,-0.5315,U
3/9/12,0.115,1,2.96,0.885,1.96,2.845,-0.5375,U
3/16/12,0.1275,1.154,3.17,1.0265,2.016,3.0425,-0.49475,U
3/23/12,0.1275,1.234,3.235,1.1065,2.001,3.1075,-0.44725,U
3/30/12,0.1125,1.144,3.14,1.0315,1.996,3.0275,-0.48225,U
4/6/12,0.12,1.132,3.155,1.012,2.023,3.035,-0.5055,U
4/13/12,0.1225,1.01,2.99,0.8875,1.98,2.8675,-0.54625,U
4/20/12,0.11,0.984,2.945,0.874,1.961,2.835,-0.5435,U
4/27/12,0.12,0.966,2.93,0.846,1.964,2.81,-0.559,U
5/4/12,0.1225,0.952,2.92,0.8295,1.968,2.7975,-0.56925,U
5/11/12,0.125,0.91,2.835,0.785,1.925,2.71,-0.57,U
5/18/12,0.1275,0.87,2.665,0.7425,1.795,2.5375,-0.52625,U
5/25/12,0.1275,0.88,2.64,0.7525,1.76,2.5125,-0.50375,U
6/1/12,0.11,0.798,2.49,0.688,1.692,2.38,-0.502,U
6/8/12,0.1125,0.8,2.49,0.6875,1.69,2.3775,-0.50125,U
6/15/12,0.1225,0.818,2.52,0.6955,1.702,2.3975,-0.50325,U
6/22/12,0.1225,0.836,2.515,0.7135,1.679,2.3925,-0.48275,U
6/29/12,0.1275,0.836,2.52,0.7085,1.684,2.3925,-0.48775,U
7/6/12,0.1275,0.802,2.51,0.6745,1.708,2.3825,-0.51675,U
7/13/12,0.13,0.75,2.4,0.62,1.65,2.27,-0.515,U
7/20/12,0.1175,0.728,2.39,0.6105,1.662,2.2725,-0.52575,U
7/27/12,0.125,0.708,2.33,0.583,1.622,2.205,-0.5195,U
8/3/12,0.115,0.744,2.415,0.629,1.671,2.3,-0.521,U
8/10/12,0.13,0.822,2.545,0.692,1.723,2.415,-0.5155,U
8/17/12,0.1325,0.888,2.68,0.7555,1.792,2.5475,-0.51825,U
8/24/12,0.1325,0.87,2.66,0.7375,1.79,2.5275,-0.52625,U
8/31/12,0.13,0.798,2.545,0.668,1.747,2.415,-0.5395,U
9/7/12,0.13,0.786,2.555,0.656,1.769,2.425,-0.5565,U
9/14/12,0.125,0.834,2.725,0.709,1.891,2.6,-0.591,U
9/21/12,0.125,0.862,2.79,0.737,1.928,2.665,-0.5955,U
9/28/12,0.115,0.798,2.645,0.683,1.847,2.53,-0.582,U
10/5/12,0.125,0.784,2.655,0.659,1.871,2.53,-0.606,U
10/12/12,0.1375,0.82,2.675,0.6825,1.855,2.5375,-0.58625,U
10/19/12,0.1375,0.88,2.745,0.7425,1.865,2.6075,-0.56125,U
10/26/12,0.1425,0.906,2.75,0.7635,1.844,2.6075,-0.54025,U
11/2/12,0.135,0.864,2.685,0.729,1.821,2.55,-0.546,U
11/9/12,0.14,0.822,2.625,0.682,1.803,2.485,-0.5605,U
11/16/12,0.13,0.764,2.52,0.634,1.756,2.39,-0.561,U
11/23/12,0.135,0.814,2.605,0.679,1.791,2.47,-0.556,U
11/30/12,0.14,0.788,2.585,0.648,1.797,2.445,-0.5745,U
12/7/12,0.125,0.77,2.575,0.645,1.805,2.45,-0.58,U
12/14/12,0.09,0.806,2.65,0.716,1.844,2.56,-0.564,U
12/21/12,0.085,0.888,2.765,0.803,1.877,2.68,-0.537,U
12/28/12,0.09,0.864,2.705,0.774,1.841,2.615,-0.5335,U
1/4/13,0.0975,0.916,2.845,0.8185,1.929,2.7475,-0.55525,U
1/11/13,0.09,0.924,2.87,0.834,1.946,2.78,-0.556,U
1/18/13,0.0975,0.906,2.83,0.8085,1.924,2.7325,-0.55775,U
1/25/13,0.0975,0.924,2.86,0.8265,1.936,2.7625,-0.55475,U
2/1/13,0.09,1,2.985,0.91,1.985,2.895,-0.5375,U
2/8/13,0.0925,0.972,2.99,0.8795,2.018,2.8975,-0.56925,U
2/15/13,0.1125,0.994,3,0.8815,2.006,2.8875,-0.56225,U
2/22/13,0.135,0.986,2.99,0.851,2.004,2.855,-0.5765,U
3/1/13,0.1275,0.902,2.895,0.7745,1.993,2.7675,-0.60925,U
3/8/13,0.115,0.946,2.97,0.831,2.024,2.855,-0.5965,U
3/15/13,0.115,1.002,3.045,0.887,2.043,2.93,-0.578,U
3/22/13,0.1025,0.936,2.965,0.8335,2.029,2.8625,-0.59775,U
3/29/13,0.0975,0.91,2.925,0.8125,2.015,2.8275,-0.60125,U
4/5/13,0.09,0.862,2.83,0.772,1.968,2.74,-0.598,U
4/12/13,0.0875,0.852,2.77,0.7645,1.918,2.6825,-0.57675,U
4/19/13,0.0775,0.83,2.7,0.7525,1.87,2.6225,-0.55875,U
4/26/13,0.075,0.826,2.695,0.751,1.869,2.62,-0.559,U
5/3/13,0.0675,0.802,2.68,0.7345,1.878,2.6125,-0.57175,U
5/10/13,0.06,0.878,2.825,0.818,1.947,2.765,-0.5645,U
5/17/13,0.0625,0.942,2.94,0.8795,1.998,2.8775,-0.55925,U
5/24/13,0.0675,0.982,2.99,0.9145,2.008,2.9225,-0.54675,U
5/31/13,0.075,1.1,3.11,1.025,2.01,3.035,-0.4925,U
6/7/13,0.0775,1.1,3.105,1.0225,2.005,3.0275,-0.49125,U
6/14/13,0.0775,1.156,3.165,1.0785,2.009,3.0875,-0.46525,U
6/21/13,0.075,1.234,3.27,1.159,2.036,3.195,-0.4385,U
6/28/13,0.0875,1.412,3.41,1.3245,1.998,3.3225,-0.33675,U
7/5/13,0.0725,1.41,3.39,1.3375,1.98,3.3175,-0.32125,U
7/12/13,0.0675,1.448,3.505,1.3805,2.057,3.4375,-0.33825,U
7/19/13,0.0575,1.356,3.435,1.2985,2.079,3.3775,-0.39025,U
7/26/13,0.0575,1.364,3.455,1.3065,2.091,3.3975,-0.39225,U
8/2/13,0.06,1.404,3.535,1.344,2.131,3.475,-0.3935,U
8/9/13,0.075,1.388,3.535,1.313,2.147,3.46,-0.417,U
8/16/13,0.075,1.478,3.635,1.403,2.157,3.56,-0.377,U
8/23/13,0.0675,1.586,3.74,1.5185,2.154,3.6725,-0.31775,U
8/30/13,0.0625,1.55,3.6,1.4875,2.05,3.5375,-0.28125,U
9/6/13,0.0625,1.686,3.715,1.6235,2.029,3.6525,-0.20275,U
9/13/13,0.0475,1.668,3.73,1.6205,2.062,3.6825,-0.22075,U
9/20/13,0.0425,1.518,3.67,1.4755,2.152,3.6275,-0.33825,U
9/27/13,0.045,1.43,3.545,1.385,2.115,3.5,-0.365,U
10/4/13,0.065,1.404,3.565,1.339,2.161,3.5,-0.411,U
10/11/13,0.1225,1.444,3.575,1.3215,2.131,3.4525,-0.40475,U
10/18/13,0.1125,1.412,3.555,1.2995,2.143,3.4425,-0.42175,U
10/25/13,0.06,1.344,3.47,1.284,2.126,3.41,-0.421,U
11/1/13,0.0675,1.348,3.49,1.2805,2.142,3.4225,-0.43075,U
11/8/13,0.0725,1.396,3.61,1.3235,2.214,3.5375,-0.44525,U
11/15/13,0.0925,1.43,3.675,1.3375,2.245,3.5825,-0.45375,U
11/22/13,0.0875,1.414,3.69,1.3265,2.276,3.6025,-0.47475,U
11/29/13,0.0925,1.406,3.67,1.3135,2.264,3.5775,-0.47525,U
12/6/13,0.08,1.478,3.745,1.398,2.267,3.665,-0.4345,U
12/13/13,0.0825,1.512,3.735,1.4295,2.223,3.6525,-0.39675,U
12/20/13,0.0775,1.554,3.745,1.4765,2.191,3.6675,-0.35725,U
12/27/13,0.075,1.664,3.78,1.589,2.116,3.705,-0.2635,U
1/3/14,0.0775,1.666,3.81,1.5885,2.144,3.7325,-0.27775,U
1/10/14,0.065,1.656,3.75,1.591,2.094,3.685,-0.2515,U
1/17/14,0.055,1.596,3.655,1.541,2.059,3.6,-0.259,U
1/24/14,0.0575,1.588,3.585,1.5305,1.997,3.5275,-0.23325,U
1/31/14,0.065,1.512,3.52,1.447,2.008,3.455,-0.2805,U
2/7/14,0.09,1.45,3.5,1.36,2.05,3.41,-0.345,U
2/14/14,0.07,1.498,3.55,1.428,2.052,3.48,-0.312,U
2/21/14,0.07,1.496,3.56,1.426,2.064,3.49,-0.319,U
2/28/14,0.07,1.476,3.495,1.406,2.019,3.425,-0.3065,U
3/7/14,0.0775,1.5,3.51,1.4225,2.01,3.4325,-0.29375,U
3/14/14,0.075,1.528,3.515,1.453,1.987,3.44,-0.267,U
3/21/14,0.085,1.586,3.5,1.501,1.914,3.415,-0.2065,U
3/28/14,0.0725,1.622,3.425,1.5495,1.803,3.3525,-0.12675,U
4/4/14,0.06,1.646,3.475,1.586,1.829,3.415,-0.1215,U
4/11/14,0.0575,1.55,3.4,1.4925,1.85,3.3425,-0.17875,U
4/18/14,0.0575,1.564,3.355,1.5065,1.791,3.2975,-0.14225,U
4/25/14,0.05,1.618,3.355,1.568,1.737,3.305,-0.0845,U
5/2/14,0.0475,1.586,3.32,1.5385,1.734,3.2725,-0.09775,U
5/9/14,0.05,1.552,3.285,1.502,1.733,3.235,-0.1155,U
5/16/14,0.0475,1.498,3.26,1.4505,1.762,3.2125,-0.15575,U
5/23/14,0.05,1.464,3.26,1.414,1.796,3.21,-0.191,U
5/30/14,0.06,1.442,3.19,1.382,1.748,3.13,-0.183,U
6/6/14,0.0575,1.528,3.295,1.4705,1.767,3.2375,-0.14825,U
6/13/14,0.06,1.574,3.305,1.514,1.731,3.245,-0.1085,U
6/20/14,0.0525,1.604,3.305,1.5515,1.701,3.2525,-0.07475,U
6/27/14,0.0525,1.562,3.255,1.5095,1.693,3.2025,-0.09175,U
7/4/14,0.0525,1.578,3.29,1.5255,1.712,3.2375,-0.09325,U
7/11/14,0.055,1.58,3.245,1.525,1.665,3.19,-0.07,U
7/18/14,0.0525,1.566,3.195,1.5135,1.629,3.1425,-0.05775,U
7/25/14,0.0575,1.562,3.135,1.5045,1.573,3.0775,-0.03425,U
8/1/14,0.0575,1.596,3.155,1.5385,1.559,3.0975,-0.01025,U
8/8/14,0.055,1.522,3.13,1.467,1.608,3.075,-0.0705,U
8/15/14,0.0575,1.478,3.085,1.4205,1.607,3.0275,-0.09325,U
8/22/14,0.0575,1.504,3.065,1.4465,1.561,3.0075,-0.05725,U
8/29/14,0.0525,1.514,2.98,1.4615,1.466,2.9275,-0.00225,U
9/5/14,0.05,1.56,3.06,1.51,1.5,3.01,0.005,U
9/12/14,0.0475,1.634,3.14,1.5865,1.506,3.0925,0.04025,U
9/19/14,0.0475,1.672,3.22,1.6245,1.548,3.1725,0.03825,U
9/26/14,0.0375,1.644,3.13,1.6065,1.486,3.0925,0.06025,U
10/3/14,0.045,1.594,3.04,1.549,1.446,2.995,0.0515,U
10/10/14,0.045,1.488,2.945,1.443,1.457,2.9,-0.007,U
10/17/14,0.05,1.318,2.81,1.268,1.492,2.76,-0.112,U
10/24/14,0.055,1.366,2.87,1.311,1.504,2.815,-0.0965,U
10/31/14,0.0525,1.448,2.915,1.3955,1.467,2.8625,-0.03575,U
11/7/14,0.0625,1.506,2.925,1.4435,1.419,2.8625,0.01225,U
11/14/14,0.07,1.514,2.94,1.444,1.426,2.87,0.009,U
11/21/14,0.0675,1.502,2.915,1.4345,1.413,2.8475,0.01075,U
11/28/14,0.07,1.442,2.82,1.372,1.378,2.75,-0.003,U
12/5/14,0.07,1.482,2.83,1.412,1.348,2.76,0.032,U
12/12/14,0.09,1.48,2.695,1.39,1.215,2.605,0.0875,U
12/19/14,0.1025,1.474,2.61,1.3715,1.136,2.5075,0.11775,U
12/26/14,0.1125,1.586,2.675,1.4735,1.089,2.5625,0.19225,U
1/2/15,0.105,1.526,2.61,1.421,1.084,2.505,0.1685,U
1/9/15,0.095,1.386,2.425,1.291,1.039,2.33,0.126,U
1/16/15,0.0775,1.228,2.325,1.1505,1.097,2.2475,0.02675,U
1/23/15,0.075,1.25,2.295,1.175,1.045,2.22,0.065,U
1/30/15,0.0725,1.194,2.215,1.1215,1.021,2.1425,0.05025,U
2/6/15,0.0775,1.232,2.285,1.1545,1.053,2.2075,0.05075,U
2/13/15,0.085,1.404,2.455,1.319,1.051,2.37,0.134,U
2/20/15,0.0875,1.468,2.605,1.3805,1.137,2.5175,0.12175,U
2/27/15,0.0825,1.398,2.5,1.3155,1.102,2.4175,0.10675,U
3/6/15,0.0925,1.49,2.62,1.3975,1.13,2.5275,0.13375,U
3/13/15,0.1025,1.494,2.61,1.3915,1.116,2.5075,0.13775,U
3/20/15,0.1075,1.384,2.465,1.2765,1.081,2.3575,0.09775,U
3/27/15,0.1075,1.324,2.405,1.2165,1.081,2.2975,0.06775,U
4/3/15,0.1075,1.27,2.4,1.1625,1.13,2.2925,0.01625,U
4/10/15,0.0925,1.278,2.435,1.1855,1.157,2.3425,0.01425,U
4/17/15,0.09,1.252,2.425,1.162,1.173,2.335,-0.0055,U
4/24/15,0.0975,1.282,2.485,1.1845,1.203,2.3875,-0.00925,U
5/1/15,0.0825,1.342,2.595,1.2595,1.253,2.5125,0.00325,U
5/8/15,0.085,1.452,2.78,1.367,1.328,2.695,0.0195,U
5/15/15,0.09,1.458,2.88,1.368,1.422,2.79,-0.027,U
5/22/15,0.0875,1.468,2.885,1.3805,1.417,2.7975,-0.01825,U
5/29/15,0.09,1.43,2.765,1.34,1.335,2.675,0.0025,U
6/5/15,0.095,1.546,2.92,1.451,1.374,2.825,0.0385,U
6/12/15,0.1,1.636,3.01,1.536,1.374,2.91,0.081,U
6/19/15,0.0925,1.552,2.95,1.4595,1.398,2.8575,0.03075,U
6/26/15,0.095,1.604,3.045,1.509,1.441,2.95,0.034,U
7/3/15,0.1,1.56,3.01,1.46,1.45,2.91,0.005,U
7/10/15,0.095,1.49,2.93,1.395,1.44,2.835,-0.0225,U
7/17/15,0.1075,1.57,3,1.4625,1.43,2.8925,0.01625,U
7/24/15,0.135,1.57,2.88,1.435,1.31,2.745,0.0625,U
7/31/15,0.145,1.508,2.8,1.363,1.292,2.655,0.0355,U
8/7/15,0.165,1.514,2.735,1.349,1.221,2.57,0.064,U
8/14/15,0.195,1.488,2.695,1.293,1.207,2.5,0.043,U
8/21/15,0.175,1.442,2.645,1.267,1.203,2.47,0.032,U
8/28/15,0.165,1.426,2.715,1.261,1.289,2.55,-0.014,U
9/4/15,0.1675,1.466,2.785,1.2985,1.319,2.6175,-0.01025,U
9/11/15,0.18,1.488,2.81,1.308,1.322,2.63,-0.007,U
9/18/15,0.165,1.496,2.84,1.331,1.344,2.675,-0.0065,U
9/25/15,0.11,1.436,2.78,1.326,1.344,2.67,-0.009,U
10/2/15,0.0975,1.34,2.67,1.2425,1.33,2.5725,-0.04375,U
10/9/15,0.085,1.354,2.72,1.269,1.366,2.635,-0.0485,U
10/16/15,0.0825,1.316,2.665,1.2335,1.349,2.5825,-0.05775,U
10/23/15,0.1,1.35,2.695,1.25,1.345,2.595,-0.0475,U
10/30/15,0.145,1.42,2.715,1.275,1.295,2.57,-0.01,U
11/6/15,0.2,1.574,2.84,1.374,1.266,2.64,0.054,U
11/13/15,0.26,1.646,2.925,1.386,1.279,2.665,0.0535,U
11/20/15,0.25,1.614,2.86,1.364,1.246,2.61,0.059,U
11/27/15,0.2925,1.618,2.825,1.3255,1.207,2.5325,0.05925,U
12/4/15,0.3425,1.616,2.8,1.2735,1.184,2.4575,0.04475,U
12/11/15,0.4275,1.6,2.765,1.1725,1.165,2.3375,0.00375,U
12/18/15,0.405,1.658,2.775,1.253,1.117,2.37,0.068,U
12/25/15,0.38,1.66,2.78,1.28,1.12,2.4,0.08,U
1/1/16,0.3725,1.718,2.835,1.3455,1.117,2.4625,0.11425,U
1/8/16,0.3825,1.618,2.775,1.2355,1.157,2.3925,0.03925,U
1/15/16,0.365,1.51,2.69,1.145,1.18,2.325,-0.0175,U
1/22/16,0.3425,1.45,2.62,1.1075,1.17,2.2775,-0.03125,U
1/29/16,0.3725,1.41,2.595,1.0375,1.185,2.2225,-0.07375,U
2/5/16,0.385,1.294,2.5,0.909,1.206,2.115,-0.1485,U
2/12/16,0.37,1.17,2.34,0.8,1.17,1.97,-0.185,U
2/19/16,0.3825,1.242,2.415,0.8595,1.173,2.0325,-0.15675,U
2/26/16,0.405,1.23,2.39,0.825,1.16,1.985,-0.1675,U
3/4/16,0.43,1.316,2.46,0.886,1.144,2.03,-0.129,U
3/11/16,0.4375,1.412,2.485,0.9745,1.073,2.0475,-0.04925,U
3/18/16,0.4375,1.416,2.505,0.9785,1.089,2.0675,-0.05525,U
3/25/16,0.415,1.388,2.49,0.973,1.102,2.075,-0.0645,U
4/1/16,0.3625,1.278,2.425,0.9155,1.147,2.0625,-0.11575,U
4/8/16,0.3325,1.198,2.35,0.8655,1.152,2.0175,-0.14325,U
4/15/16,0.33,1.23,2.37,0.9,1.14,2.04,-0.12,U
4/22/16,0.325,1.304,2.445,0.979,1.141,2.12,-0.081,U
4/29/16,0.345,1.332,2.505,0.987,1.173,2.16,-0.093,U
5/6/16,0.3225,1.258,2.44,0.9355,1.182,2.1175,-0.12325,U
5/13/16,0.35,1.222,2.38,0.872,1.158,2.03,-0.143,U
