"","X","date","t1m","t3m","t6m","t1y","t2y","t3y","t5y","t7y","t10y","t20y","t30y","ys","ym","yl","sls","sms","slm","curv","rec","B","D","F","H","U","U1","U2","U3","U4","u","h","f","d","b","ms"
"798",798,"2019-09",1.99,1.93,1.89,1.8,1.65,1.59,1.57,1.64,1.7,"1.97","2.16",1.9025,1.6125,1.94333333333333,0.0408333333333335,-0.29,0.330833333333333,-0.620833333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"799",799,"2019-10",1.73,1.68,1.67,1.61,1.55,1.53,1.53,1.62,1.71,"2","2.19",1.6725,1.5575,1.96666666666667,0.294166666666667,-0.115,0.409166666666667,-0.524166666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"800",800,"2019-11",1.58,1.57,1.59,1.57,1.61,1.61,1.64,1.74,1.81,"2.13","2.2799999999999998",1.5775,1.65,2.07333333333333,0.495833333333333,0.0724999999999998,0.423333333333333,-0.350833333333334,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"801",801,"2019-12",1.55,1.57,1.58,1.55,1.61,1.63,1.68,1.79,1.86,"2.16","2.2999999999999998",1.5625,1.6775,2.10666666666667,0.544166666666667,0.115,0.429166666666667,-0.314166666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"802",802,"2020-01",1.53,1.55,1.56,1.53,1.52,1.52,1.56,1.67,1.76,"2.0699999999999998","2.2200000000000002",1.5425,1.5675,2.01666666666667,0.474166666666667,0.0249999999999997,0.449166666666667,-0.424166666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"803",803,"2020-02",1.58,1.54,1.51,1.41,1.33,1.31,1.32,1.42,1.5,"1.81","1.97",1.51,1.345,1.76,0.25,-0.165,0.415,-0.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"804",804,"2020-03",0.37,0.3,0.3,0.33,0.45,0.5,0.59,0.78,0.87,"1.26","1.46",0.325,0.58,1.19666666666667,0.871666666666667,0.255,0.616666666666666,-0.361666666666666,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"805",805,"2020-04",0.11,0.14,0.17,0.18,0.22,0.28,0.39,0.55,0.66,"1.06","1.27",0.15,0.36,0.996666666666667,0.846666666666667,0.21,0.636666666666667,-0.426666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"806",806,"2020-05",0.1,0.13,0.15,0.16,0.17,0.22,0.34,0.53,0.67,"1.1200000000000001","1.38",0.135,0.315,1.05666666666667,0.921666666666667,0.18,0.741666666666667,-0.561666666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"807",807,"2020-06",0.13,0.16,0.18,0.18,0.19,0.22,0.34,0.55,0.73,"1.27","1.49",0.1625,0.325,1.16333333333333,1.00083333333333,0.1625,0.838333333333333,-0.675833333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"808",808,"2020-07",0.11,0.13,0.14,0.15,0.15,0.17,0.28,0.46,0.62,"1.0900000000000001","1.31",0.1325,0.265,1.00666666666667,0.874166666666667,0.1325,0.741666666666667,-0.609166666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"809",809,"2020-08",0.08,0.1,0.12,0.13,0.14,0.16,0.27,0.46,0.65,"1.1399999999999999","1.36",0.1075,0.2575,1.05,0.9425,0.15,0.7925,-0.6425,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"810",810,"2020-09",0.09,0.11,0.12,0.13,0.13,0.16,0.27,0.46,0.68,"1.21","1.42",0.1125,0.255,1.10333333333333,0.990833333333333,0.1425,0.848333333333333,-0.705833333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"811",811,"2020-10",0.09,0.1,0.11,0.13,0.15,0.19,0.34,0.55,0.79,"1.34","1.57",0.1075,0.3075,1.23333333333333,1.12583333333333,0.2,0.925833333333333,-0.725833333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"812",812,"2020-11",0.09,0.09,0.1,0.12,0.17,0.22,0.39,0.63,0.87,"1.4","1.62",0.1,0.3525,1.29666666666667,1.19666666666667,0.2525,0.944166666666667,-0.691666666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"813",813,"2020-12",0.08,0.09,0.09,0.1,0.14,0.19,0.39,0.66,0.93,"1.47","1.67",0.09,0.345,1.35666666666667,1.26666666666667,0.255,1.01166666666667,-0.756666666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"814",814,"2021-01",0.08,0.08,0.09,0.1,0.13,0.2,0.45,0.77,1.08,"1.63","1.82",0.0875,0.3875,1.51,1.4225,0.3,1.1225,-0.8225,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"815",815,"2021-02",0.04,0.04,0.06,0.07,0.12,0.21,0.54,0.91,1.26,"1.88","2.04",0.0525,0.445,1.72666666666667,1.67416666666667,0.3925,1.28166666666667,-0.889166666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"816",816,"2021-03",0.02,0.03,0.05,0.08,0.15,0.32,0.82,1.27,1.61,"2.2400000000000002","2.34",0.045,0.64,2.06333333333333,2.01833333333333,0.595,1.42333333333333,-0.828333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"817",817,"2021-04",0.02,0.02,0.04,0.06,0.16,0.35,0.86,1.31,1.64,"2.2000000000000002","2.2999999999999998",0.035,0.67,2.04666666666667,2.01166666666667,0.635,1.37666666666667,-0.741666666666666,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"818",818,"2021-05",0.01,0.02,0.04,0.05,0.16,0.32,0.82,1.28,1.62,"2.2200000000000002","2.3199999999999998",0.03,0.645,2.05333333333333,2.02333333333333,0.615,1.40833333333333,-0.793333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"819",819,"2021-06",0.03,0.04,0.05,0.07,0.2,0.39,0.84,1.23,1.52,"2.09","2.16",0.0475,0.665,1.92333333333333,1.87583333333333,0.6175,1.25833333333333,-0.640833333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"820",820,"2021-07",0.05,0.05,0.05,0.08,0.22,0.4,0.76,1.07,1.32,"1.87","1.94",0.0575,0.6125,1.71,1.6525,0.555,1.0975,-0.5425,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"821",821,"2021-08",0.04,0.05,0.06,0.07,0.22,0.42,0.77,1.06,1.28,"1.83","1.92",0.055,0.6175,1.67666666666667,1.62166666666667,0.5625,1.05916666666667,-0.496666666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"822",822,"2021-09",0.05,0.04,0.05,0.08,0.24,0.47,0.86,1.16,1.37,"1.87","1.94",0.055,0.6825,1.72666666666667,1.67166666666667,0.6275,1.04416666666667,-0.416666666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"823",823,"2021-10",0.06,0.05,0.06,0.11,0.39,0.67,1.11,1.4,1.58,"2.0299999999999998","2.06",0.07,0.8925,1.89,1.82,0.8225,0.9975,-0.175,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"824",824,"2021-11",0.07,0.05,0.07,0.18,0.51,0.82,1.2,1.45,1.56,"1.97","1.94",0.0925,0.995,1.82333333333333,1.73083333333333,0.9025,0.828333333333333,0.0741666666666667,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"825",825,"2021-12",0.04,0.06,0.15,0.3,0.68,0.95,1.23,1.4,1.47,"1.9","1.85",0.1375,1.065,1.74,1.6025,0.9275,0.675,0.2525,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"826",826,"2022-01",0.05,0.15,0.33,0.55,0.98,1.25,1.54,1.7,1.76,"2.15","2.1",0.27,1.3675,2.00333333333333,1.73333333333333,1.0975,0.635833333333333,0.461666666666666,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"827",827,"2022-02",0.04,0.31,0.64,1,1.44,1.65,1.81,1.91,1.93,"2.31","2.25",0.4975,1.7025,2.16333333333333,1.66583333333333,1.205,0.460833333333333,0.744166666666667,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"828",828,"2022-03",0.18,0.45,0.86,1.34,1.91,2.09,2.11,2.15,2.13,"2.5099999999999998","2.41",0.7075,2.065,2.35,1.6425,1.3575,0.285,1.0725,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"829",829,"2022-04",0.31,0.76,1.26,1.89,2.54,2.72,2.78,2.8,2.75,"2.99","2.81",1.055,2.71,2.85,1.795,1.655,0.14,1.515,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"830",830,"2022-05",0.58,0.99,1.49,2.06,2.62,2.79,2.87,2.92,2.9,"3.26","3.07",1.28,2.8,3.07666666666667,1.79666666666667,1.52,0.276666666666666,1.24333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
